Exercise,Video_File,Frame_Number,Side_Used,Elbow_Angle,Shoulder_Angle,Hip_Angle,Knee_Angle,Form_Label,Form
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2371,RIGHT,128.95,2.95,142.56,165.76,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2372,RIGHT,125.1,0.35,145.67,167.32,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2373,RIGHT,122.33,1.42,148.61,168.54,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2374,RIGHT,121.59,3.29,153.02,170.58,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2375,RIGHT,123.44,3.26,157.15,171.85,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2376,RIGHT,125.84,3.24,160.2,172.52,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2377,RIGHT,125.8,3.06,162.81,172.86,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2378,RIGHT,127.11,3.28,164.75,172.95,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2379,RIGHT,127.07,4.24,167.2,172.91,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2380,RIGHT,125.13,6.49,168.73,173.12,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2381,RIGHT,125.54,7.88,170.42,173.07,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2384,RIGHT,124.46,9.97,172.93,170.12,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2425,RIGHT,132.89,4.71,177.03,177.59,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2431,RIGHT,134.59,3.31,176.32,177.64,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2432,RIGHT,135.27,2.51,174.25,176.89,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2433,RIGHT,136.77,1.47,172.42,176.65,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2434,RIGHT,141.0,1.26,169.48,176.05,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2435,RIGHT,140.77,1.19,167.0,175.52,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2436,RIGHT,143.93,3.11,164.89,174.83,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2438,RIGHT,147.32,5.95,161.28,174.01,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2439,RIGHT,149.66,8.61,157.89,172.91,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2440,RIGHT,150.59,9.81,153.24,169.39,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2441,RIGHT,150.86,10.48,149.0,164.55,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2442,RIGHT,151.66,12.07,144.7,160.96,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2443,RIGHT,151.62,13.06,139.15,158.02,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2444,RIGHT,152.99,15.06,134.55,155.85,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2445,RIGHT,154.39,15.82,132.46,156.15,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2446,RIGHT,155.37,17.96,127.63,153.87,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2447,RIGHT,153.64,18.33,121.29,150.3,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2448,RIGHT,151.29,20.14,112.63,145.14,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2449,RIGHT,151.88,23.07,105.29,140.98,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2450,RIGHT,153.63,26.61,96.1,134.88,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2451,RIGHT,156.58,30.88,86.77,127.49,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2452,RIGHT,156.0,34.3,77.19,116.73,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2453,RIGHT,152.92,35.31,71.92,112.21,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2454,RIGHT,150.47,35.88,67.06,107.68,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2455,RIGHT,149.23,38.08,63.07,107.61,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2456,RIGHT,147.34,37.59,58.9,105.54,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2457,RIGHT,146.86,38.35,55.46,105.18,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2458,RIGHT,145.05,39.45,53.39,104.6,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2459,RIGHT,148.98,43.31,52.79,105.04,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2460,RIGHT,153.02,47.98,51.64,105.01,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2461,RIGHT,154.79,51.16,50.37,104.21,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2462,RIGHT,156.91,54.35,48.22,103.67,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2463,RIGHT,156.97,56.13,46.38,101.65,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2464,RIGHT,155.57,56.5,42.32,95.48,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2465,RIGHT,156.51,58.33,35.45,80.84,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2466,RIGHT,155.79,59.23,33.32,80.19,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2467,RIGHT,155.11,58.88,31.09,78.77,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2470,RIGHT,153.01,59.11,27.81,77.85,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2471,RIGHT,151.41,58.79,25.34,74.93,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2472,RIGHT,151.04,58.75,23.18,72.66,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2474,RIGHT,149.5,58.72,21.06,70.12,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2475,RIGHT,149.1,59.09,19.88,68.0,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2476,RIGHT,147.09,58.48,18.97,66.5,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2480,RIGHT,145.1,56.94,18.4,62.57,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2481,RIGHT,144.66,55.89,17.57,61.07,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2497,RIGHT,144.7,54.79,16.37,55.63,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2498,RIGHT,148.0,56.26,16.8,56.48,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2499,RIGHT,150.84,57.74,17.32,57.0,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2500,RIGHT,153.57,58.69,19.66,58.87,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2503,RIGHT,152.72,57.58,21.34,62.59,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2504,RIGHT,152.78,57.28,22.45,64.92,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2505,RIGHT,152.85,56.61,24.29,66.95,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2506,RIGHT,152.71,56.12,25.8,69.08,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2507,RIGHT,153.14,56.11,27.31,70.93,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2508,RIGHT,152.73,54.74,28.98,72.91,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2509,RIGHT,152.44,54.72,31.28,76.82,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2510,RIGHT,152.44,53.46,34.87,82.27,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2511,RIGHT,150.82,51.33,37.74,86.4,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2512,RIGHT,150.66,50.95,39.89,88.84,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2513,RIGHT,151.21,50.72,42.53,91.08,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2514,RIGHT,151.21,50.05,45.5,96.71,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2515,RIGHT,151.78,50.07,46.78,98.27,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2516,RIGHT,152.29,49.33,49.48,101.18,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2517,RIGHT,150.84,48.43,51.59,103.48,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2518,RIGHT,147.99,45.77,53.86,105.8,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2519,RIGHT,146.63,45.08,56.93,110.63,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2520,RIGHT,147.36,44.92,60.12,115.1,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2521,RIGHT,146.83,44.67,63.87,121.08,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2522,RIGHT,146.13,43.45,67.79,125.29,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2523,RIGHT,145.75,41.77,71.39,126.91,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2524,RIGHT,142.0,39.66,75.37,129.41,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2525,RIGHT,137.89,36.67,77.25,130.24,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2526,RIGHT,135.35,34.87,81.02,133.36,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2527,RIGHT,137.96,34.23,83.58,133.84,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2528,RIGHT,138.54,32.88,86.87,135.06,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2529,RIGHT,136.24,30.45,90.33,138.12,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2530,RIGHT,133.36,26.73,94.47,140.89,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2531,RIGHT,133.03,24.64,100.02,144.74,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2532,RIGHT,134.8,21.7,108.67,152.12,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2533,RIGHT,132.59,17.15,116.41,156.68,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2534,RIGHT,132.09,15.44,120.92,159.41,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2535,RIGHT,126.51,11.62,125.77,163.36,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2536,RIGHT,123.53,6.06,131.11,166.36,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2537,RIGHT,122.22,3.08,134.46,167.89,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2538,RIGHT,114.5,4.72,142.71,172.28,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2539,RIGHT,111.16,6.87,147.93,176.17,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2540,RIGHT,109.51,7.9,151.49,179.01,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2541,RIGHT,111.2,7.6,154.45,179.47,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2542,RIGHT,111.9,7.6,157.6,178.17,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2543,RIGHT,111.79,8.31,160.05,177.29,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2544,RIGHT,112.48,9.58,162.11,177.53,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2546,RIGHT,114.99,9.97,164.39,177.84,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2547,RIGHT,116.5,10.24,165.87,177.87,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2548,RIGHT,116.39,11.43,167.97,177.03,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2549,RIGHT,116.71,12.19,169.95,176.6,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2550,RIGHT,119.76,11.25,172.52,176.25,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2573,RIGHT,128.64,6.37,177.84,177.34,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2574,RIGHT,131.86,5.02,176.76,177.5,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2575,RIGHT,133.83,4.04,176.54,177.51,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2576,RIGHT,136.32,2.61,176.58,177.52,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2580,RIGHT,141.24,0.15,177.61,177.37,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2583,RIGHT,145.53,2.77,179.3,177.75,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2586,RIGHT,144.46,2.71,177.18,177.05,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2587,RIGHT,145.54,3.44,175.54,176.85,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2589,RIGHT,148.58,5.72,172.26,175.33,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2590,RIGHT,157.49,11.86,164.23,172.82,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2591,RIGHT,156.48,12.39,161.6,171.41,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2592,RIGHT,153.68,11.63,157.5,167.39,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2593,RIGHT,149.98,10.32,152.49,163.31,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2594,RIGHT,150.18,10.92,148.85,159.2,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2595,RIGHT,154.48,13.76,145.36,157.27,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2596,RIGHT,154.8,14.34,142.18,155.66,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2597,RIGHT,153.71,14.14,139.68,155.35,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2598,RIGHT,150.99,13.46,137.36,154.65,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2599,RIGHT,151.27,15.36,132.72,152.22,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2600,RIGHT,150.16,16.55,126.3,148.14,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2601,RIGHT,152.2,17.88,121.29,145.04,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2602,RIGHT,151.75,18.37,116.14,140.9,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2603,RIGHT,152.96,20.97,109.56,136.22,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2604,RIGHT,151.49,21.12,103.03,129.55,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2605,RIGHT,155.24,25.69,96.48,124.66,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2606,RIGHT,159.89,30.34,88.13,117.28,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2607,RIGHT,161.07,33.31,80.99,110.37,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2608,RIGHT,162.03,36.48,74.7,103.15,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2609,RIGHT,161.76,38.81,72.08,102.39,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2610,RIGHT,159.79,39.67,68.57,99.32,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2611,RIGHT,161.11,41.01,65.61,95.73,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2612,RIGHT,161.33,42.51,64.87,95.79,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2613,RIGHT,158.27,42.35,64.13,95.7,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2614,RIGHT,158.48,42.87,62.48,95.48,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2615,RIGHT,158.03,44.15,59.79,92.58,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2616,RIGHT,155.52,44.52,57.88,91.45,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2617,RIGHT,155.55,45.31,55.96,89.26,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2619,RIGHT,158.24,47.59,54.21,87.44,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2620,RIGHT,160.71,49.49,51.55,84.52,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2621,RIGHT,162.77,50.97,50.1,83.58,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2622,RIGHT,164.86,51.98,48.75,81.06,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2623,RIGHT,166.04,53.88,47.45,78.79,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2624,RIGHT,163.69,55.44,44.9,76.54,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2625,RIGHT,163.26,55.99,43.29,74.38,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2626,RIGHT,163.16,56.25,40.93,72.46,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2627,RIGHT,162.8,56.52,39.09,69.6,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2628,LEFT,149.15,43.58,36.68,72.24,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2629,LEFT,150.54,44.24,33.97,66.03,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2630,LEFT,150.94,45.23,32.5,64.28,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2631,RIGHT,161.63,58.64,32.72,60.16,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2632,RIGHT,159.72,57.99,30.98,58.12,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2633,RIGHT,158.64,57.3,30.22,56.39,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2634,RIGHT,156.41,56.24,29.2,55.44,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2645,RIGHT,155.89,55.97,22.74,47.53,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2647,RIGHT,159.36,57.31,22.88,47.57,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2650,RIGHT,163.81,59.3,22.66,47.52,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2652,RIGHT,164.71,59.83,24.35,48.54,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2654,RIGHT,164.94,61.15,27.47,51.07,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2655,RIGHT,165.31,60.5,29.71,52.2,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2656,RIGHT,165.85,61.23,31.47,53.6,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2657,RIGHT,165.26,61.15,32.99,54.54,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2658,RIGHT,165.29,61.2,35.42,57.06,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2659,RIGHT,165.03,60.95,37.2,59.4,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2660,RIGHT,164.54,61.16,40.11,62.95,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2661,RIGHT,166.01,62.99,41.89,64.64,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2662,RIGHT,166.79,63.04,43.98,65.51,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2663,RIGHT,167.65,63.67,45.59,67.31,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2666,RIGHT,166.87,63.91,49.26,71.31,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2669,RIGHT,160.66,61.22,53.18,75.73,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2670,RIGHT,160.83,61.4,55.23,78.74,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2671,RIGHT,160.92,61.91,58.56,82.53,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2672,RIGHT,158.54,60.11,61.66,85.23,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2673,RIGHT,157.81,59.89,64.22,87.95,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2674,RIGHT,155.56,58.5,67.63,92.15,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2675,RIGHT,151.83,55.87,70.48,94.32,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2676,RIGHT,150.49,53.95,73.51,96.41,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2677,RIGHT,150.39,53.32,76.55,99.26,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2678,RIGHT,153.57,53.35,81.42,104.95,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2679,RIGHT,154.41,51.39,85.82,109.26,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2680,RIGHT,156.27,50.55,89.46,112.12,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2681,RIGHT,157.33,49.57,93.87,117.14,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2682,RIGHT,154.67,45.58,99.89,122.8,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2683,RIGHT,154.48,44.29,104.71,128.27,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2684,RIGHT,154.33,42.87,110.95,133.49,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2685,RIGHT,154.2,38.93,118.34,138.37,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2686,RIGHT,153.03,34.13,126.38,143.99,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2687,RIGHT,152.92,31.52,133.06,149.25,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2688,RIGHT,150.93,28.68,138.42,153.77,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2689,RIGHT,148.79,26.22,142.15,156.96,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2690,RIGHT,147.75,24.38,146.7,160.9,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2691,RIGHT,146.91,22.99,150.73,163.94,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2692,RIGHT,145.74,20.98,156.97,169.83,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2693,RIGHT,144.16,18.11,161.75,175.07,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2694,RIGHT,142.6,15.16,167.05,178.14,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2695,RIGHT,142.75,14.21,168.68,178.02,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2696,RIGHT,141.45,12.89,171.99,178.32,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2697,RIGHT,140.18,10.75,175.68,174.59,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2698,RIGHT,136.9,8.61,176.65,173.64,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2699,RIGHT,135.09,6.67,178.28,174.29,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2701,RIGHT,133.19,4.27,179.32,174.96,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2733,RIGHT,131.8,3.86,172.94,178.62,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2734,RIGHT,128.7,5.34,172.81,178.55,0,Bad
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.02.mp4,2735,RIGHT,125.57,6.77,172.82,178.56,0,Bad
